_start,_end,_type,_disance
13366,16172,IN_REGION,
13367,16170,IN_REGION,
13368,16173,IN_REGION,
13369,16172,IN_REGION,
13370,16171,IN_REGION,
13371,16169,IN_REGION,
13372,16170,IN_REGION,
13373,16171,IN_REGION,
13374,16171,IN_REGION,
13375,16171,IN_REGION,
13376,15828,IN_REGION,
13377,15675,IN_REGION,
13378,16174,IN_REGION,
13379,16175,IN_REGION,
13380,15537,IN_REGION,
13381,15897,IN_REGION,
13382,15894,IN_REGION,
13383,15894,IN_REGION,
13384,15894,IN_REGION,
13385,15537,IN_REGION,
13386,16176,IN_REGION,
13387,15897,IN_REGION,
13388,15712,IN_REGION,
13389,15576,IN_REGION,
13390,16177,IN_REGION,
13391,15893,IN_REGION,
13392,16178,IN_REGION,
13393,16178,IN_REGION,
13394,16179,IN_REGION,
13395,16180,IN_REGION,
13396,15893,IN_REGION,
13397,16181,IN_REGION,
13398,16182,IN_REGION,
13399,15893,IN_REGION,
13400,16181,IN_REGION,
13401,16183,IN_REGION,
13402,15893,IN_REGION,
13403,16131,IN_REGION,
13404,16183,IN_REGION,
13405,16183,IN_REGION,
12395,15530,IN_REGION,
13406,15530,IN_REGION,
13407,15530,IN_REGION,
13408,15530,IN_REGION,
13409,15530,IN_REGION,
13410,15530,IN_REGION,
13411,15530,IN_REGION,
13412,15530,IN_REGION,
13413,15530,IN_REGION,
13414,15530,IN_REGION,
13415,16184,IN_REGION,
13416,15552,IN_REGION,
13417,15552,IN_REGION,
13418,15714,IN_REGION,
13419,15558,IN_REGION,
13420,15558,IN_REGION,
13421,15558,IN_REGION,
13422,15558,IN_REGION,
13423,15558,IN_REGION,
13424,15558,IN_REGION,
13425,15558,IN_REGION,
13426,15558,IN_REGION,
13427,15558,IN_REGION,
13428,16185,IN_REGION,
13429,15991,IN_REGION,
13430,16186,IN_REGION,
13431,16187,IN_REGION,
13432,16188,IN_REGION,
13433,16189,IN_REGION,
13434,16190,IN_REGION,
13435,16190,IN_REGION,
13436,16190,IN_REGION,
13437,16190,IN_REGION,
13438,15803,IN_REGION,
13439,16161,IN_REGION,
13440,15679,IN_REGION,
13441,16191,IN_REGION,
13442,16192,IN_REGION,
13443,15814,IN_REGION,
13444,15814,IN_REGION,
13445,15834,IN_REGION,
13446,16193,IN_REGION,
13447,16194,IN_REGION,
13448,16195,IN_REGION,
13449,16196,IN_REGION,
13450,16197,IN_REGION,
13451,16198,IN_REGION,
13452,16199,IN_REGION,
13453,16200,IN_REGION,
13454,16201,IN_REGION,
13455,16202,IN_REGION,
13456,16203,IN_REGION,
13457,16204,IN_REGION,
13458,16205,IN_REGION,
13459,16206,IN_REGION,
13460,16206,IN_REGION,
13461,15791,IN_REGION,
13462,16206,IN_REGION,
13463,16207,IN_REGION,
13464,16205,IN_REGION,
13465,15687,IN_REGION,
13466,15790,IN_REGION,
13467,15790,IN_REGION,
9907,17249,ON_CONTINENT,
9908,17249,ON_CONTINENT,
9909,17248,ON_CONTINENT,
9910,17248,ON_CONTINENT,
9911,17248,ON_CONTINENT,
9912,17248,ON_CONTINENT,
9913,17248,ON_CONTINENT,
9914,17248,ON_CONTINENT,
9915,17248,ON_CONTINENT,
9916,17248,ON_CONTINENT,
9917,17248,ON_CONTINENT,
9918,17248,ON_CONTINENT,
9919,17248,ON_CONTINENT,
9920,17248,ON_CONTINENT,
9921,17248,ON_CONTINENT,
9922,17249,ON_CONTINENT,
9923,17249,ON_CONTINENT,
9924,17249,ON_CONTINENT,
9925,17249,ON_CONTINENT,
9926,17249,ON_CONTINENT,
9927,17249,ON_CONTINENT,
9928,17249,ON_CONTINENT,
9929,17249,ON_CONTINENT,
9930,17249,ON_CONTINENT,
9931,17249,ON_CONTINENT,
9932,17249,ON_CONTINENT,
9933,17249,ON_CONTINENT,
9934,17249,ON_CONTINENT,
9935,17249,ON_CONTINENT,
9936,17249,ON_CONTINENT,
9937,17249,ON_CONTINENT,
9938,17249,ON_CONTINENT,
9939,17249,ON_CONTINENT,
9940,17249,ON_CONTINENT,
9941,17250,ON_CONTINENT,
9942,17249,ON_CONTINENT,
9943,17250,ON_CONTINENT,
9944,17250,ON_CONTINENT,
9945,17250,ON_CONTINENT,
9946,17250,ON_CONTINENT,
9947,17250,ON_CONTINENT,
9948,17250,ON_CONTINENT,
9949,17250,ON_CONTINENT,
9950,17250,ON_CONTINENT,
9951,17250,ON_CONTINENT,
9952,17250,ON_CONTINENT,
9953,17250,ON_CONTINENT,
9954,17250,ON_CONTINENT,
9955,17250,ON_CONTINENT,
9956,17250,ON_CONTINENT,
9957,17250,ON_CONTINENT,
9958,17250,ON_CONTINENT,
9959,17250,ON_CONTINENT,
9960,17250,ON_CONTINENT,
9961,17250,ON_CONTINENT,
9962,17250,ON_CONTINENT,
9963,17250,ON_CONTINENT,
9964,17250,ON_CONTINENT,
9965,17250,ON_CONTINENT,
9966,17250,ON_CONTINENT,
9967,17250,ON_CONTINENT,
9968,17250,ON_CONTINENT,
9969,17250,ON_CONTINENT,
9970,17251,ON_CONTINENT,
9971,17251,ON_CONTINENT,
9972,17251,ON_CONTINENT,
9973,17251,ON_CONTINENT,
9974,17251,ON_CONTINENT,
9975,17251,ON_CONTINENT,
9976,17251,ON_CONTINENT,
9977,17251,ON_CONTINENT,
9978,17251,ON_CONTINENT,
9979,17251,ON_CONTINENT,
9980,17250,ON_CONTINENT,
9981,17249,ON_CONTINENT,
9982,17249,ON_CONTINENT,
9983,17249,ON_CONTINENT,
9984,17249,ON_CONTINENT,
9985,17249,ON_CONTINENT,
9986,17249,ON_CONTINENT,
9987,17249,ON_CONTINENT,
9988,17249,ON_CONTINENT,
9989,17249,ON_CONTINENT,
9990,17249,ON_CONTINENT,
9991,17249,ON_CONTINENT,
9992,17249,ON_CONTINENT,
9993,17249,ON_CONTINENT,
9994,17249,ON_CONTINENT,
9995,17249,ON_CONTINENT,
9996,17252,ON_CONTINENT,
9997,17252,ON_CONTINENT,
9998,17252,ON_CONTINENT,
9999,17252,ON_CONTINENT,
10000,17249,ON_CONTINENT,
10001,17249,ON_CONTINENT,
10002,17249,ON_CONTINENT,
10003,17249,ON_CONTINENT,
10004,17249,ON_CONTINENT,
10005,17249,ON_CONTINENT,
10006,17249,ON_CONTINENT,
10007,17249,ON_CONTINENT,
10008,17249,ON_CONTINENT,
10009,17249,ON_CONTINENT,
10010,17249,ON_CONTINENT,
10011,17249,ON_CONTINENT,
10012,17249,ON_CONTINENT,
10013,17249,ON_CONTINENT,
10014,17250,ON_CONTINENT,
10015,17249,ON_CONTINENT,
10016,17249,ON_CONTINENT,
10017,17250,ON_CONTINENT,
10018,17249,ON_CONTINENT,
10019,17249,ON_CONTINENT,
10020,17249,ON_CONTINENT,
10021,17249,ON_CONTINENT,
10022,17249,ON_CONTINENT,
10023,17249,ON_CONTINENT,
10024,17249,ON_CONTINENT,
10025,17249,ON_CONTINENT,
10026,17249,ON_CONTINENT,
10027,17249,ON_CONTINENT,
10028,17249,ON_CONTINENT,
10029,17249,ON_CONTINENT,
10030,17249,ON_CONTINENT,
10031,17249,ON_CONTINENT,
10032,17249,ON_CONTINENT,
10033,17249,ON_CONTINENT,
10034,17249,ON_CONTINENT,
13468,15790,IN_REGION,
13469,16208,IN_REGION,
13470,15790,IN_REGION,
13471,16208,IN_REGION,
13472,16209,IN_REGION,
13473,16205,IN_REGION,
13474,16205,IN_REGION,
13475,15690,IN_REGION,
13476,16205,IN_REGION,
13477,16210,IN_REGION,
13478,15615,IN_REGION,
13479,15558,IN_REGION,
13480,16211,IN_REGION,
13481,16212,IN_REGION,
13482,16213,IN_REGION,
13483,16214,IN_REGION,
13484,16215,IN_REGION,
13485,16216,IN_REGION,
13486,15780,IN_REGION,
13487,15565,IN_REGION,
13488,16217,IN_REGION,
13489,15620,IN_REGION,
13490,16218,IN_REGION,
13491,16219,IN_REGION,
13492,16220,IN_REGION,
13493,15550,IN_REGION,
13494,15550,IN_REGION,
13495,15550,IN_REGION,
13496,15550,IN_REGION,
12334,15516,IN_REGION,
13497,16102,IN_REGION,
13498,15550,IN_REGION,
13499,15551,IN_REGION,
13500,15551,IN_REGION,
13501,15551,IN_REGION,
12494,16102,IN_REGION,
13502,15550,IN_REGION,
13503,15550,IN_REGION,
13504,15550,IN_REGION,
13505,15579,IN_REGION,
13506,15517,IN_REGION,
13507,15550,IN_REGION,
13508,15550,IN_REGION,
13063,16092,IN_REGION,
13509,16221,IN_REGION,
13510,16222,IN_REGION,
13511,16223,IN_REGION,
13512,16224,IN_REGION,
13513,16225,IN_REGION,
13514,16226,IN_REGION,
13515,16227,IN_REGION,
13516,16228,IN_REGION,
13517,15548,IN_REGION,
13518,16227,IN_REGION,
13519,15534,IN_REGION,
13520,15534,IN_REGION,
13521,15534,IN_REGION,
13522,15534,IN_REGION,
13523,15534,IN_REGION,
13524,15534,IN_REGION,
13525,15534,IN_REGION,
13526,15534,IN_REGION,
13527,15534,IN_REGION,
13528,15534,IN_REGION,
12879,15534,IN_REGION,
13529,15906,IN_REGION,
13530,15942,IN_REGION,
13531,15698,IN_REGION,
13532,16087,IN_REGION,
13533,15698,IN_REGION,
13534,15907,IN_REGION,
13535,15941,IN_REGION,
13536,16076,IN_REGION,
13537,16050,IN_REGION,
13538,16076,IN_REGION,
13539,16050,IN_REGION,
13540,16076,IN_REGION,
13541,16076,IN_REGION,
13542,16076,IN_REGION,
13543,16076,IN_REGION,
13544,16076,IN_REGION,
13545,16076,IN_REGION,
13546,16076,IN_REGION,
13547,16056,IN_REGION,
13548,15909,IN_REGION,
13549,15901,IN_REGION,
13550,15901,IN_REGION,
13551,15909,IN_REGION,
13552,15672,IN_REGION,
13553,15909,IN_REGION,
13554,15672,IN_REGION,
13555,16058,IN_REGION,
13556,15903,IN_REGION,
13557,15903,IN_REGION,
13558,16229,IN_REGION,
13559,15906,IN_REGION,
13560,16230,IN_REGION,
13561,16056,IN_REGION,
13562,16056,IN_REGION,
13563,16229,IN_REGION,
13564,15905,IN_REGION,
13565,16231,IN_REGION,
13566,15698,IN_REGION,
13567,16232,IN_REGION,
13568,16057,IN_REGION,
13569,16057,IN_REGION,
13570,16057,IN_REGION,
13571,15698,IN_REGION,
13572,15848,IN_REGION,
13573,15906,IN_REGION,
13574,16231,IN_REGION,
13575,15847,IN_REGION,
13576,16231,IN_REGION,
13577,15906,IN_REGION,
13578,15847,IN_REGION,
13579,15848,IN_REGION,
13580,15698,IN_REGION,
13581,15848,IN_REGION,
13582,15848,IN_REGION,
13583,15725,IN_REGION,
13584,15725,IN_REGION,
13585,15725,IN_REGION,
13586,15672,IN_REGION,
13587,15517,IN_REGION,
13588,15755,IN_REGION,
13589,15624,IN_REGION,
13590,16052,IN_REGION,
10035,17249,ON_CONTINENT,
10036,17249,ON_CONTINENT,
10037,17249,ON_CONTINENT,
10038,17249,ON_CONTINENT,
10039,17249,ON_CONTINENT,
10040,17249,ON_CONTINENT,
10041,17249,ON_CONTINENT,
10042,17249,ON_CONTINENT,
10043,17249,ON_CONTINENT,
10044,17249,ON_CONTINENT,
10045,17249,ON_CONTINENT,
10046,17249,ON_CONTINENT,
10047,17249,ON_CONTINENT,
10048,17249,ON_CONTINENT,
10049,17249,ON_CONTINENT,
10050,17249,ON_CONTINENT,
10051,17249,ON_CONTINENT,
10052,17249,ON_CONTINENT,
10053,17249,ON_CONTINENT,
10054,17249,ON_CONTINENT,
10055,17249,ON_CONTINENT,
10056,17249,ON_CONTINENT,
10057,17249,ON_CONTINENT,
10058,17249,ON_CONTINENT,
10059,17251,ON_CONTINENT,
10060,17248,ON_CONTINENT,
10061,17248,ON_CONTINENT,
10062,17248,ON_CONTINENT,
10063,17248,ON_CONTINENT,
10064,17248,ON_CONTINENT,
10065,17248,ON_CONTINENT,
10066,17248,ON_CONTINENT,
10067,17248,ON_CONTINENT,
10068,17248,ON_CONTINENT,
10069,17248,ON_CONTINENT,
10070,17248,ON_CONTINENT,
10071,17248,ON_CONTINENT,
10072,17248,ON_CONTINENT,
10073,17248,ON_CONTINENT,
10074,17248,ON_CONTINENT,
10075,17248,ON_CONTINENT,
10076,17248,ON_CONTINENT,
10077,17248,ON_CONTINENT,
10078,17248,ON_CONTINENT,
10079,17249,ON_CONTINENT,
10080,17249,ON_CONTINENT,
10081,17248,ON_CONTINENT,
10082,17248,ON_CONTINENT,
10083,17248,ON_CONTINENT,
10084,17251,ON_CONTINENT,
10085,17251,ON_CONTINENT,
10086,17251,ON_CONTINENT,
10087,17251,ON_CONTINENT,
10088,17251,ON_CONTINENT,
10089,17251,ON_CONTINENT,
10090,17251,ON_CONTINENT,
10091,17251,ON_CONTINENT,
10092,17251,ON_CONTINENT,
10093,17251,ON_CONTINENT,
10094,17251,ON_CONTINENT,
10095,17251,ON_CONTINENT,
10096,17251,ON_CONTINENT,
10097,17251,ON_CONTINENT,
10098,17251,ON_CONTINENT,
10099,17251,ON_CONTINENT,
10100,17250,ON_CONTINENT,
10101,17250,ON_CONTINENT,
10102,17250,ON_CONTINENT,
10103,17250,ON_CONTINENT,
10104,17250,ON_CONTINENT,
10105,17250,ON_CONTINENT,
10106,17250,ON_CONTINENT,
10107,17250,ON_CONTINENT,
10108,17250,ON_CONTINENT,
10109,17250,ON_CONTINENT,
10110,17250,ON_CONTINENT,
10111,17250,ON_CONTINENT,
10112,17250,ON_CONTINENT,
10113,17250,ON_CONTINENT,
10114,17250,ON_CONTINENT,
10115,17250,ON_CONTINENT,
10116,17250,ON_CONTINENT,
10117,17250,ON_CONTINENT,
10118,17250,ON_CONTINENT,
10119,17250,ON_CONTINENT,
10120,17250,ON_CONTINENT,
10121,17250,ON_CONTINENT,
10122,17250,ON_CONTINENT,
10123,17250,ON_CONTINENT,
10124,17250,ON_CONTINENT,
10125,17250,ON_CONTINENT,
10126,17250,ON_CONTINENT,
10127,17250,ON_CONTINENT,
10128,17250,ON_CONTINENT,
10129,17250,ON_CONTINENT,
10130,17250,ON_CONTINENT,
10131,17250,ON_CONTINENT,
10132,17250,ON_CONTINENT,
10133,17250,ON_CONTINENT,
10134,17250,ON_CONTINENT,
10135,17250,ON_CONTINENT,
10136,17250,ON_CONTINENT,
10137,17250,ON_CONTINENT,
10138,17250,ON_CONTINENT,
10139,17250,ON_CONTINENT,
10140,17250,ON_CONTINENT,
10141,17250,ON_CONTINENT,
10142,17250,ON_CONTINENT,
10143,17250,ON_CONTINENT,
10144,17250,ON_CONTINENT,
10145,17250,ON_CONTINENT,
10146,17250,ON_CONTINENT,
10147,17250,ON_CONTINENT,
10148,17250,ON_CONTINENT,
10149,17250,ON_CONTINENT,
10150,17250,ON_CONTINENT,
10151,17250,ON_CONTINENT,
10152,17250,ON_CONTINENT,
10153,17250,ON_CONTINENT,
10154,17250,ON_CONTINENT,
10155,17250,ON_CONTINENT,
10156,17250,ON_CONTINENT,
10157,17250,ON_CONTINENT,
10158,17248,ON_CONTINENT,
10159,17250,ON_CONTINENT,
10160,17248,ON_CONTINENT,
10161,17248,ON_CONTINENT,
10162,17248,ON_CONTINENT,
13591,16094,IN_REGION,
13592,15750,IN_REGION,
13593,16095,IN_REGION,
13594,16233,IN_REGION,
13595,16054,IN_REGION,
13596,16097,IN_REGION,
13597,15754,IN_REGION,
13598,15755,IN_REGION,
13599,15761,IN_REGION,
13600,16095,IN_REGION,
13601,16224,IN_REGION,
13602,16097,IN_REGION,
13603,16095,IN_REGION,
13604,16097,IN_REGION,
13605,15763,IN_REGION,
13606,16234,IN_REGION,
13607,16093,IN_REGION,
13608,16095,IN_REGION,
13609,16234,IN_REGION,
13610,16234,IN_REGION,
13611,16235,IN_REGION,
12253,16236,IN_REGION,
13612,16237,IN_REGION,
13613,16238,IN_REGION,
13614,16239,IN_REGION,
13615,16240,IN_REGION,
13616,16241,IN_REGION,
13617,16242,IN_REGION,
13618,16243,IN_REGION,
13619,16244,IN_REGION,
13620,15588,IN_REGION,
13621,15862,IN_REGION,
13622,16245,IN_REGION,
13623,16246,IN_REGION,
13624,15862,IN_REGION,
13625,16247,IN_REGION,
13626,16248,IN_REGION,
13627,16249,IN_REGION,
13628,15865,IN_REGION,
13629,15861,IN_REGION,
13630,16250,IN_REGION,
13631,16248,IN_REGION,
13632,16247,IN_REGION,
13633,15588,IN_REGION,
13634,15862,IN_REGION,
13635,15862,IN_REGION,
13636,16251,IN_REGION,
13637,16247,IN_REGION,
13638,16252,IN_REGION,
13639,16252,IN_REGION,
13640,15865,IN_REGION,
13641,15865,IN_REGION,
13642,15587,IN_REGION,
13643,15588,IN_REGION,
13644,16253,IN_REGION,
13645,16254,IN_REGION,
13646,15588,IN_REGION,
13647,15588,IN_REGION,
13648,16255,IN_REGION,
13649,15861,IN_REGION,
13650,15861,IN_REGION,
13651,16256,IN_REGION,
13652,16257,IN_REGION,
13653,16258,IN_REGION,
13654,16259,IN_REGION,
13655,16260,IN_REGION,
13656,16261,IN_REGION,
13657,16262,IN_REGION,
13658,16260,IN_REGION,
13659,16263,IN_REGION,
13660,16264,IN_REGION,
13661,16265,IN_REGION,
13662,16266,IN_REGION,
13663,16267,IN_REGION,
13664,16265,IN_REGION,
13665,16268,IN_REGION,
13666,16269,IN_REGION,
13667,16270,IN_REGION,
13668,16271,IN_REGION,
13669,16272,IN_REGION,
13670,16273,IN_REGION,
13671,16274,IN_REGION,
13672,16275,IN_REGION,
13673,16276,IN_REGION,
13674,16277,IN_REGION,
13675,16278,IN_REGION,
13676,16279,IN_REGION,
13677,16271,IN_REGION,
13678,16280,IN_REGION,
13679,16281,IN_REGION,
13680,16282,IN_REGION,
13681,16283,IN_REGION,
13682,16284,IN_REGION,
13683,16285,IN_REGION,
13684,16286,IN_REGION,
13685,16287,IN_REGION,
13686,16245,IN_REGION,
13687,15613,IN_REGION,
13688,15551,IN_REGION,
13689,15551,IN_REGION,
13690,15551,IN_REGION,
13691,15551,IN_REGION,
13692,16288,IN_REGION,
13693,16289,IN_REGION,
13694,16222,IN_REGION,
13695,16211,IN_REGION,
13696,16290,IN_REGION,
13697,16291,IN_REGION,
13698,16292,IN_REGION,
13699,16293,IN_REGION,
13700,16221,IN_REGION,
13701,16212,IN_REGION,
13702,16221,IN_REGION,
13703,16293,IN_REGION,
13704,16212,IN_REGION,
13705,16212,IN_REGION,
13706,16292,IN_REGION,
13707,16294,IN_REGION,
13708,16294,IN_REGION,
13709,16293,IN_REGION,
13710,16295,IN_REGION,
13711,16211,IN_REGION,
13712,16296,IN_REGION,
13713,15631,IN_REGION,
13714,16169,IN_REGION,
13715,15534,IN_REGION,
13716,16297,IN_REGION,
10163,17248,ON_CONTINENT,
10164,17248,ON_CONTINENT,
10165,17248,ON_CONTINENT,
10166,17248,ON_CONTINENT,
10167,17248,ON_CONTINENT,
10168,17248,ON_CONTINENT,
10169,17248,ON_CONTINENT,
10170,17248,ON_CONTINENT,
10171,17248,ON_CONTINENT,
10172,17248,ON_CONTINENT,
10173,17248,ON_CONTINENT,
10174,17248,ON_CONTINENT,
10175,17248,ON_CONTINENT,
10176,17248,ON_CONTINENT,
10177,17248,ON_CONTINENT,
10178,17248,ON_CONTINENT,
10179,17248,ON_CONTINENT,
10180,17248,ON_CONTINENT,
10181,17248,ON_CONTINENT,
10182,17248,ON_CONTINENT,
10183,17253,ON_CONTINENT,
10184,17253,ON_CONTINENT,
10185,17253,ON_CONTINENT,
10186,17253,ON_CONTINENT,
10187,17253,ON_CONTINENT,
10188,17253,ON_CONTINENT,
10189,17253,ON_CONTINENT,
10190,17253,ON_CONTINENT,
10191,17253,ON_CONTINENT,
10192,17253,ON_CONTINENT,
10193,17253,ON_CONTINENT,
10194,17253,ON_CONTINENT,
10195,17253,ON_CONTINENT,
10196,17253,ON_CONTINENT,
10197,17253,ON_CONTINENT,
10198,17253,ON_CONTINENT,
10199,17253,ON_CONTINENT,
10200,17253,ON_CONTINENT,
10201,17253,ON_CONTINENT,
10202,17253,ON_CONTINENT,
10203,17253,ON_CONTINENT,
10204,17253,ON_CONTINENT,
10205,17253,ON_CONTINENT,
10206,17253,ON_CONTINENT,
10207,17253,ON_CONTINENT,
10208,17253,ON_CONTINENT,
10209,17253,ON_CONTINENT,
10210,17253,ON_CONTINENT,
10211,17253,ON_CONTINENT,
10212,17253,ON_CONTINENT,
10213,17253,ON_CONTINENT,
10214,17253,ON_CONTINENT,
10215,17253,ON_CONTINENT,
10216,17253,ON_CONTINENT,
10217,17253,ON_CONTINENT,
10218,17253,ON_CONTINENT,
10219,17253,ON_CONTINENT,
10220,17253,ON_CONTINENT,
10221,17253,ON_CONTINENT,
10222,17253,ON_CONTINENT,
10223,17253,ON_CONTINENT,
10224,17253,ON_CONTINENT,
10225,17253,ON_CONTINENT,
10226,17253,ON_CONTINENT,
10227,17253,ON_CONTINENT,
10228,17253,ON_CONTINENT,
10229,17253,ON_CONTINENT,
10230,17253,ON_CONTINENT,
10231,17253,ON_CONTINENT,
10232,17253,ON_CONTINENT,
10233,17253,ON_CONTINENT,
10234,17253,ON_CONTINENT,
10235,17253,ON_CONTINENT,
10236,17253,ON_CONTINENT,
10237,17253,ON_CONTINENT,
10238,17253,ON_CONTINENT,
10239,17253,ON_CONTINENT,
10240,17253,ON_CONTINENT,
10241,17253,ON_CONTINENT,
10242,17253,ON_CONTINENT,
10243,17253,ON_CONTINENT,
10244,17253,ON_CONTINENT,
10245,17253,ON_CONTINENT,
10246,17253,ON_CONTINENT,
10247,17253,ON_CONTINENT,
10248,17253,ON_CONTINENT,
10249,17253,ON_CONTINENT,
10250,17253,ON_CONTINENT,
10251,17253,ON_CONTINENT,
10252,17253,ON_CONTINENT,
10253,17253,ON_CONTINENT,
10254,17253,ON_CONTINENT,
10255,17253,ON_CONTINENT,
10256,17253,ON_CONTINENT,
10257,17253,ON_CONTINENT,
10258,17253,ON_CONTINENT,
10259,17253,ON_CONTINENT,
10260,17253,ON_CONTINENT,
10261,17248,ON_CONTINENT,
10262,17248,ON_CONTINENT,
10263,17248,ON_CONTINENT,
10264,17248,ON_CONTINENT,
10265,17248,ON_CONTINENT,
10266,17249,ON_CONTINENT,
10267,17249,ON_CONTINENT,
10268,17249,ON_CONTINENT,
10269,17249,ON_CONTINENT,
10270,17249,ON_CONTINENT,
10271,17249,ON_CONTINENT,
10272,17249,ON_CONTINENT,
10273,17249,ON_CONTINENT,
10274,17249,ON_CONTINENT,
10275,17249,ON_CONTINENT,
10276,17249,ON_CONTINENT,
10277,17249,ON_CONTINENT,
10278,17249,ON_CONTINENT,
10279,17249,ON_CONTINENT,
10280,17249,ON_CONTINENT,
10281,17249,ON_CONTINENT,
10282,17249,ON_CONTINENT,
10283,17249,ON_CONTINENT,
10284,17249,ON_CONTINENT,
10285,17249,ON_CONTINENT,
10286,17253,ON_CONTINENT,
10287,17248,ON_CONTINENT,
10288,17249,ON_CONTINENT,
10289,17251,ON_CONTINENT,
10290,17252,ON_CONTINENT,
13717,16298,IN_REGION,
13718,16299,IN_REGION,
13719,16300,IN_REGION,
13720,16301,IN_REGION,
13721,16302,IN_REGION,
13722,16303,IN_REGION,
13723,16304,IN_REGION,
13724,16305,IN_REGION,
13725,15803,IN_REGION,
13726,15803,IN_REGION,
13727,15731,IN_REGION,
13728,15783,IN_REGION,
13729,15783,IN_REGION,
13730,15780,IN_REGION,
13731,15780,IN_REGION,
13732,15780,IN_REGION,
13733,16306,IN_REGION,
13734,15897,IN_REGION,
13735,15897,IN_REGION,
13736,15577,IN_REGION,
13737,15897,IN_REGION,
13738,15897,IN_REGION,
13739,15894,IN_REGION,
13740,16307,IN_REGION,
13741,16308,IN_REGION,
13742,16309,IN_REGION,
13743,15581,IN_REGION,
13744,16309,IN_REGION,
13745,16310,IN_REGION,
13746,16311,IN_REGION,
13747,15583,IN_REGION,
13748,16308,IN_REGION,
13749,15581,IN_REGION,
13750,16309,IN_REGION,
13751,15583,IN_REGION,
13752,16309,IN_REGION,
13753,15583,IN_REGION,
13754,16310,IN_REGION,
13755,16308,IN_REGION,
13756,16312,IN_REGION,
13757,16313,IN_REGION,
13758,16313,IN_REGION,
13759,16314,IN_REGION,
13760,16315,IN_REGION,
13761,16316,IN_REGION,
13762,16317,IN_REGION,
13763,16318,IN_REGION,
13764,16319,IN_REGION,
13765,16320,IN_REGION,
13766,16321,IN_REGION,
13767,16322,IN_REGION,
13768,16323,IN_REGION,
13769,16319,IN_REGION,
13770,16324,IN_REGION,
13771,16325,IN_REGION,
13772,16326,IN_REGION,
13773,16327,IN_REGION,
13774,16328,IN_REGION,
13775,16329,IN_REGION,
13776,16330,IN_REGION,
13777,16331,IN_REGION,
13778,16332,IN_REGION,
13779,16333,IN_REGION,
13780,16334,IN_REGION,
13781,16335,IN_REGION,
13782,16336,IN_REGION,
13783,15992,IN_REGION,
13784,16157,IN_REGION,
13785,15520,IN_REGION,
13786,15518,IN_REGION,
13787,16337,IN_REGION,
13788,16338,IN_REGION,
13789,16339,IN_REGION,
13790,16340,IN_REGION,
13791,16341,IN_REGION,
13792,16342,IN_REGION,
13793,16343,IN_REGION,
13794,15541,IN_REGION,
13795,16344,IN_REGION,
13796,16345,IN_REGION,
13797,15833,IN_REGION,
13798,16346,IN_REGION,
13799,16347,IN_REGION,
13800,15679,IN_REGION,
13801,15679,IN_REGION,
13802,16348,IN_REGION,
13803,15679,IN_REGION,
13804,16192,IN_REGION,
13805,15728,IN_REGION,
13806,15728,IN_REGION,
13807,15728,IN_REGION,
13808,15679,IN_REGION,
13809,16142,IN_REGION,
13810,15728,IN_REGION,
13811,16349,IN_REGION,
13812,16350,IN_REGION,
13813,15816,IN_REGION,
13814,15816,IN_REGION,
13815,15816,IN_REGION,
13816,15816,IN_REGION,
13817,15674,IN_REGION,
13818,16351,IN_REGION,
13819,15490,IN_REGION,
13820,15490,IN_REGION,
13821,15490,IN_REGION,
13822,15490,IN_REGION,
13823,15490,IN_REGION,
13824,16352,IN_REGION,
13825,16353,IN_REGION,
13826,16354,IN_REGION,
13827,16355,IN_REGION,
13828,16356,IN_REGION,
13829,16352,IN_REGION,
13830,16357,IN_REGION,
13831,16358,IN_REGION,
13832,16358,IN_REGION,
13833,16354,IN_REGION,
13834,16358,IN_REGION,
13835,16352,IN_REGION,
13836,16359,IN_REGION,
13837,16356,IN_REGION,
13838,16355,IN_REGION,
13839,16358,IN_REGION,
13840,16360,IN_REGION,
13841,16361,IN_REGION,
13842,16362,IN_REGION,
13843,16363,IN_REGION,
10291,17252,ON_CONTINENT,
10292,17252,ON_CONTINENT,
10293,17252,ON_CONTINENT,
10294,17252,ON_CONTINENT,
10295,17252,ON_CONTINENT,
10296,17252,ON_CONTINENT,
10297,17252,ON_CONTINENT,
10298,17252,ON_CONTINENT,
10299,17249,ON_CONTINENT,
10300,17249,ON_CONTINENT,
10301,17249,ON_CONTINENT,
10302,17249,ON_CONTINENT,
10303,17249,ON_CONTINENT,
10304,17249,ON_CONTINENT,
10305,17249,ON_CONTINENT,
10306,17249,ON_CONTINENT,
10307,17253,ON_CONTINENT,
10308,17250,ON_CONTINENT,
10309,17250,ON_CONTINENT,
10310,17250,ON_CONTINENT,
10311,17250,ON_CONTINENT,
10312,17250,ON_CONTINENT,
10313,17250,ON_CONTINENT,
10314,17252,ON_CONTINENT,
10315,17252,ON_CONTINENT,
10316,17252,ON_CONTINENT,
10317,17252,ON_CONTINENT,
10318,17252,ON_CONTINENT,
10319,17252,ON_CONTINENT,
10320,17252,ON_CONTINENT,
10321,17252,ON_CONTINENT,
10322,17252,ON_CONTINENT,
10323,17252,ON_CONTINENT,
10324,17252,ON_CONTINENT,
10325,17252,ON_CONTINENT,
10326,17252,ON_CONTINENT,
10327,17252,ON_CONTINENT,
10328,17252,ON_CONTINENT,
10329,17252,ON_CONTINENT,
10330,17252,ON_CONTINENT,
